osm_id,name,lat,lon,type,phone,website,address_city,address_street,category,tags.amenity,tags.cuisine,tags.name,extracted_emails,instagram,twitter,facebook,meta_description,tags.addr:city,tags.addr:housenumber,tags.addr:postcode,tags.addr:street,tags.fhrs:confidence_management,tags.fhrs:hygiene,tags.fhrs:id,tags.fhrs:local_authority_id,tags.fhrs:rating,tags.fhrs:structural,tags.phone,tags.source,tags.source:addr,tags.source:postcode,tags.website,tags.wheelchair,tags.wikidata,enrichment_error,tags.level,tags.indoor_seating,tags.outdoor_seating,tags.postal_code,tags.wikipedia,tags.brand,tags.brand:wikidata,tags.brand:wikipedia,tags.check_date,tags.contact:website,tags.name:ja,tags.opening_hours,tags.payment:cash,tags.payment:credit_cards,tags.payment:debit_cards,tags.note,tags.diet:vegetarian,linkedin,tags.diet:vegan,tags.name:en,tags.name:zh,tags.takeaway,tags.type,tags.official_name,tags.operator,tags.payment:american_express,tags.contact:instagram,tags.toilets:wheelchair,tags.old_name,tags.addr:country,tags.description,tags.source:addr:postcode,tags.survey:date,tags.reservation,tags.contact:facebook,tags.contact:twitter,tags.contact:phone,tags.addr:floor,tags.contact:fax,tags.addr:housename,tags.addr:place,tags.url,tags.disused,tags.email,tags.opening_hours:signed,tags.wikimedia_commons,tags.branch,tags.addr:interpolation,tags.wifi,tags.opening_hours:note,tags.alt_name,tags.diet:gluten_free,tags.fixme,tags.toilets,tags.toilets:access,tags.entrance,tags.air_conditioning,tags.capacity,tags.check_date:opening_hours,tags.highchair,tags.smoking,tags.name:zh-Hans,tags.name:zh-Hant,tags.building:levels,tags.addr:unit,tags.delivery,tags.name:es,tags.name:pt,tags.internet_access,tags.ref:vatin,tags.stars,tags.brand:en,tags.brand:zh,tags.internet_access:fee,tags.internet_access:ssid,tags.website:menu,tags.bar,tripadvisor,tags.diet:halal,tags.dog,tags.microbrewery,tags.payment:apple_pay,tags.payment:contactless,tags.payment:google_pay,tags.toilets:menstrual_products,tags.diet:meat,tags.check_date:diet:vegetarian,tags.payment:cards,tags.inscription,tags.building,tags.flickr,tags.image,tags.ref:GB:uprn,tags.roof:levels,tags.building:material,tags.roof:colour,tags.building:colour,tags.building:part,tags.toilets:unisex,tags.value,tags.wheelchair:description,tags.building:architecture,tags.source:addr:housenumber,tags.shop,tags.source:postal_code,tags.heritage,tags.heritage:operator,tags.heritage:website,tags.listed_status,tags.ref:GB:nhle,tags.short_name,tags.breakfast,tags.addr:parentstreet,tags.note:name:zh,tags.website:en,tags.serving_system:buffet,tags.payment:mastercard,tags.payment:visa,tags.changing_table,tags.toilets:disposal,tags.toilets:position,tags.cocktails
893059523,Bistro1,51.5129764,-0.130941,way,,https://www.bistro1.co.uk/,London,Frith Street,restaurant,restaurant,mediterranean,Bistro1,[],https://www.instagram.com/bistro1soho/,,https://www.facebook.com/bistro1soho,"Simple. Delicious. Healthy. The Home of Eclectic Mediterranean Food. We serve some of the most amazing foods from around the Mediterranean. Our food is simple, delicious & flavoursome. We have been serving London for over 20 years. It goes without saying that we’ve been in central London long enough to know what our customers enjoy. You’ll find simple yet delicious Mediterranean dishes on our menu. We are confident you’ll enjoy our food & restaurant.",London,27,W1D 5LE,Frith Street,,,413662,,,,,,,,https://www.bistro1.co.uk/,limited,,,,,yes,,,,,,2025-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,10033631473;10033563750;100023472245;100023472244;100023472243;200001888639,1,plaster,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
893059524,Hongdae Pocha,51.5130056,-0.1308572,way,,https://ninniku-soho.business.site/,,Romilly Street,restaurant,restaurant,korean,Hongdae Pocha,,,,,,,26,,Romilly Street,,,,,,,,,,,https://ninniku-soho.business.site/,no,,404 Client Error: Not Found for url: https://ninniku-soho.business.site/,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,10033587245;100023472492;10033574906;10033574907,,plaster,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
893059525,Kettner's,51.5131497,-0.1305685,way,,http://www.kettners.com,London,Romilly Street,restaurant,restaurant,,Kettner's,,,,,,London,29,,Romilly Street,5,0,414100,01524/0029/0/000,5,5,,,,,http://www.kettners.com,yes,Q27081433,403 Client Error: Forbidden for url: https://www.sohohouse.com/studio-spaces/kettners-soho,,,,W1D 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,plaster,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
993240122,Heytea,51.512715,-0.1305007,way,,,,,cafe,cafe,bubble_tea,Heytea,,,,,,,,,,,,,,,,,,,,,no,,,0,,,,,Heytea,Q60875376,,2025-06-17,,,,,,,,,,,Heytea,喜茶,yes,,,,,,,Three.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heytea,喜茶,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993257774,Shanghai Modern,51.5121271,-0.129334,way,,,,,restaurant,restaurant,chinese,Shanghai Modern,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993257775,Jinli,51.5122194,-0.1293875,way,,,,,restaurant,restaurant,chinese,Jinli,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993257800,Wan Chai Corner,51.5122226,-0.130241,way,+44 20 7434 1188,http://wanchaicornerchinatown.co.uk/,London,Gerrard Street,restaurant,restaurant,chinese,Wan Chai Corner,,,,,,London,3,W1D 5PD,Gerrard Street,,,412631,,,,+44 20 7434 1188,,,,http://wanchaicornerchinatown.co.uk/,,,"HTTPConnectionPool(host='wanchaicornerchinatown.co.uk', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='wanchaicornerchinatown.co.uk', port=80): Failed to resolve 'wanchaicornerchinatown.co.uk' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,,,,,,,Mo-Sa 12:00-00:30; Su 11:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湾仔阁,4,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,https://archive.org/details/west-end-2019-05-24/DSCN9978.JPG,10033632092;100023472812;10033563773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993257807,New China,51.5121087,-0.1298822,way,,,,Gerrard Street,restaurant,restaurant,,New China,,,,,,,48,,Gerrard Street,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,New China,中華樓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,https://archive.org/details/west-end-2019-05-24/DSCN9983.JPG,10033599982,,,grey,#e56150,,,,,,,,,,,,,,,,,,,,,,,,,
993257808,Oita,51.5120665,-0.1299847,way,,https://www.oitarestaurant.com/soho,,Gerrard Street,restaurant,restaurant,japanese,Oita,[],,,,Oita is breaking the mold of the typical Japanese restaurant by focusing on integrating into its neighbourhood to craft a lively and casual ambiance - an Izakaya with a Western twist. The aim is a relaxed atmosphere where customers can enjoy authentic yet affordable Japanese cuisine paired with cocktails.,,47,,Gerrard Street,,,,,,,,,,,https://www.oitarestaurant.com/soho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,100023472867;100023472866;100023472865;100023472864;100023472762;10033574619;10033570881,1,,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
993282930,Jen Café,51.5119223,-0.1294615,way,,,London,Newport Place,cafe,cafe,,Jen Café,,,,,,London,4-8,WC2H 7JP,Newport Place,,,,,,,,,,,,yes,Q27080967,,0,,,,,,,,,,,Mo-Sa 11:30-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993282935,Canton,51.5120546,-0.1298252,way,,,London,Newport Place,restaurant,restaurant,chinese,Canton,,,,,,London,11-13,WC2H 7JR,Newport Place,,,413925,01465/0011/0/000,,,,,FSA Food Hygiene Ratings Database,FSA Food Hygiene Ratings Database,,,,,,,,,,,,,,,,,,,,,,,,Canton,廣州樓,,,,,,,,,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,10033523726,,brick,grey,,,,,,,,,,,,,,,,,,,,,,,,,,
993318703,Wonderful Patisserie,51.511977,-0.1301077,way,,http://www.friendlyinn.co.uk/,London,Gerrard Street,restaurant,restaurant,,Wonderful Patisserie,,,,,,London,47,W1D 5QJ,Gerrard Street,10,10,412656,00909/0047/0/001,3,10,,,FSA Food Hygiene Ratings Database,FSA Food Hygiene Ratings Database,http://www.friendlyinn.co.uk/,,,"HTTPConnectionPool(host='www.friendlyinn.co.uk', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.friendlyinn.co.uk', port=80): Failed to resolve 'www.friendlyinn.co.uk' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,,,,,,,,,,,,,,,,名品中西日餅屋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The only thing that might be a name is 唐 (Tang as in dynasty), but I'm not confident enough to map it.",,,,,,,,
993318705,Haozhan,51.5120802,-0.1306193,way,,,,,restaurant,restaurant,,Haozhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,馥园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
993439419,Golden Phoenix,51.5117417,-0.1307619,way,,,,Gerrard Street,restaurant,restaurant,chinese,Golden Phoenix,,,,,,,12,,Gerrard Street,,,,,,,,,,,,yes,,,0,,,,,,,,,,,,,,,,,,,,金鳳凰,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993439422,Dumplings’ Legend,51.5118162,-0.1314858,way,,,,,restaurant,restaurant,dumplings,Dumplings’ Legend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Sa 11:30-03:00, Su 11:30-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,brick,grey,brown,,,,,,,,,,,,,,,,,,,,,,,,,
993439423,Lotus Garden,51.5117896,-0.1313334,way,,,,Gerrard Street,restaurant,restaurant,,Lotus Garden,,,,,,,15A,,Gerrard Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,brick,grey,#d8be70,,,,,,,,,,,,,,,,,"I decoded this as 燒*專家 on site. Subsequent consideration suggests that the full form may be 燒鍋專家 but I need to recheck, or someone with better skills at reading lianbi Chinese needs to correct this.",,,,,,,,
993439424,Little Four Seasons,51.511981,-0.1309205,way,+44 20 7287 0900,https://www.fs-restaurants.co.uk/,London,Gerrard Street,restaurant,restaurant,chinese,Little Four Seasons,['info@fs-restaurants.co.uk'],https://www.instagram.com/fourseasons_uk/,,https://www.facebook.com/FourSeasonsRestaurantUK/,,London,11,W1D 5PP,Gerrard Street,,,412637,,,,+44 20 7287 0900,,,,https://www.fs-restaurants.co.uk/,,,,,,,,,,,,,,,Su-Th 12:00-23:30; Fr-Sa 12:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993439428,Far East,51.5119306,-0.1310309,way,,,,,restaurant,restaurant,chinese,Far East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,10033534632;100023472760;100023603254;10033534631,1,brick,grey,,,,,,,,,,,,,,,,,,,,,,,,,,
993439429,Four Seasons,51.5119454,-0.1309652,way,+44 20 7494 0870,https://www.fs-restaurants.co.uk/,London,Gerrard Street,restaurant,restaurant,chinese,Four Seasons,['info@fs-restaurants.co.uk'],https://www.instagram.com/fourseasons_uk/,,https://www.facebook.com/FourSeasonsRestaurantUK/,,London,12,W1D 5PR,Gerrard Street,,,412638,,,,+44 20 7494 0870,,,,https://www.fs-restaurants.co.uk/,,,,,,no,,,,,,,,,"Su 11:00-23:00, Mo-Th 12:00-23:30, Fr-Sa 12:00-00:00",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,no,,,,,,,,,,,,,,,,,,,,,,,,retail,,,100023472871,,,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
993439431,Shu Xiangge Chinese Hot Pot,51.5120329,-0.1308445,way,,,,,restaurant,restaurant,chinese,Shu Xiangge Chinese Hot Pot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜀香格火鍋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,lightgrey,grey,,,,,,,,,,,,,,,,,,,,,,,,,
993439436,Leong's Legend,51.5117829,-0.1306483,way,+44 20 7434 0899,,London,Gerrard Street,restaurant,restaurant,taiwanese,Leong's Legend,,,,,,London,39,W1D 5QD,Gerrard Street,,,,,,,+44 20 7434 0899,,,,,,,,,,,,,,,,,,,,,,,,,,,,梁山好汉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,10033649626;100023472766;100022753892;100022753891;10033598445;10033570882;10033592951,,,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
993439438,Lido Chinese Restaurant,51.5118442,-0.1304761,way,,,London,Gerrard Street,restaurant,restaurant,chinese,Lido Chinese Restaurant,,,,,,London,41,W1D 5QF,Gerrard Street,,,412651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,麗都大酒家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,100023472764,1,,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
993439441,Chatime,51.5121858,-0.1303278,way,+44 20 3643 1026,https://www.chatimeuk.com/,London,Gerrard Street,cafe,cafe,bubble_tea,Chatime,[],https://www.instagram.com/chatime.uk,,,Get your bubble tea fix at one of over 30 Chatime boba tea shops in London and the UK. Choose from over 50 unique flavour combinations and personalise to your hearts content. ,London,4,W1D 5AP,Gerrard Street,,,,,,,+44 20 3643 1026,,,,https://www.chatimeuk.com/,,,,0,,,,,Chatime,Q16829306,en:Chatime,,,,Mo-Su 12:00-20:00; Sa 11:00-23:00,,,,,,,,Chatime,日出茶太,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chatime,日出茶太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993439442,Feng Shui Inn,51.5121379,-0.1304202,way,,,London,Gerrard Street,restaurant,restaurant,chinese,Feng Shui Inn,,,,,,London,4-5,W1D 5PF,Gerrard Street,,,412632,,,,,,FHRS Open Data,,,,,,0,,,,,,,,2023-06-09,,,,,,,,,,,,風水軒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993516007,Gerrard's Corner,51.5113823,-0.1319286,way,,,,,restaurant,restaurant,chinese,Gerrard's Corner,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2025-08-23,,,,,,,,,,,,好年華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993516010,London Chinatown,51.5113834,-0.1317318,way,,,London,Gerrard Street,restaurant,restaurant,chinese,London Chinatown,,,,,,London,27,W1D 6JN,Gerrard Street,,,412646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,1,brick,grey,,,,,,,,,,,,,,,,,,,http://chinatown.co.uk/en/restaurant/london-chinatown-restaurant/,,,,,,,
993516011,Golden Dragon,51.5114245,-0.1316186,way,,,London,Gerrard Street,restaurant,restaurant,chinese,Golden Dragon,,,,,,London,28 - 29,W1D 6JW,Gerrard Street,,,414788,,,,,,FHRS Open Data,,,,,,0,,,,,,,,,,,,,,,,,,,,金龍軒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993516017,One,51.5115104,-0.1313823,way,,,,,restaurant,restaurant,chinese,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,grey,#cce2e5,,,,,,,,,,,,,,,,,,,,,,,,,
993516018,Royal Dragon,51.5114778,-0.1314687,way,,,,,restaurant,restaurant,chinese,Royal Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,brick,grey,#d8be70,,,,,,,,,,,,,,,,,,,,,,,,,
993516028,Viet Food,51.5116359,-0.1321237,way,+44 20 7494 4555,https://vietnamfood.co.uk/vietfood/,,Wardour Street,restaurant,restaurant,vietnamese,Viet Food,"['info@vietnamfood.co.uk', 'goodfoodwebsite@immediate.co.ukWith']",https://www.instagram.com/vietfoodlondon/,https://twitter.com/vietfoodlondon,https://www.facebook.com/vietfoodlondon,,,34-36,,Wardour Street,,,412172,,,,+44 20 7494 4555,,,,https://vietnamfood.co.uk/vietfood/,,,,,yes,,,,,,,2024-02-13,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,no,,,,,,,,,,,,,,,,,,,,,retail,,,,,brick,grey,,,,,,,,,,,,,,,,,,,,,,,,,,
993516032,Plum Valley,51.5116675,-0.1318593,way,,,London,Gerrard Street,restaurant,restaurant,,Plum Valley,,,,,,London,20,W1D 6JQ,Gerrard Street,,,412644,00909/0020/0/000,,,,,FSA Food Hygiene Ratings Database,FSA Food Hygiene Ratings Database,,,,,,,,,,,,,,,,,,,,,,,,Plum Valley,梅花村,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,brick,grey,,,,,,,,,,,,,,,,,,,,,,,,,,
993516034,Ruyi,51.5116974,-0.1316737,way,+44 20 7734 9666,,,,restaurant,restaurant,chinese,Ruyi,,,,,,,,,,,,,,,,+44 20 7734 9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,如意酒家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,1,,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
993516045,Mi Canteen,51.5119096,-0.13142,way,+44 20 7439 8139,,,,restaurant,restaurant,chinese,Mi Canteen,,,,,,,,,,,,,,,,+44 20 7439 8139,,,,,,,,0,,,,,,,,,,,Mo-Su 12:00-23:00,,,,,,,,,米家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993516046,Rasa Sayang,51.5119931,-0.1314933,way,+44 20 7734 1382,https://www.rasasayangfood.com,,,restaurant,restaurant,malaysian;singaporean,Rasa Sayang,['1382info@rasasayangfood.com'],https://www.instagram.com/rasasayang_london/,,https://www.facebook.com/RasaSayangFood/,"The Straits Cuisine Destination in London Chinatown Since 2008. Singaporean and Malaysian Gastronomic Delights Inclu Singapore Chilli Crab, Hainanese Chicken Rice and Beef Rendang, Nasi Lemak, Singapore Laksa",,,,,,,,,,,+44 20 7734 1382,,,,https://www.rasasayangfood.com,yes,,,0,,,,,,,,2025-11-02,,,Mo-Fr 12:00-22:00; Sa 11:30-22:00; Su 11:30-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993516047,Bella Italia,51.5121151,-0.1320994,way,,https://www.bellaitalia.co.uk/restaurants/london/shaftesbury-avenue,,Shaftesbury Avenue,restaurant,restaurant,italian,Bella Italia,,,,,,,61-63,,Shaftesbury Avenue,,,,,,,,,,,https://www.bellaitalia.co.uk/restaurants/london/shaftesbury-avenue,no,,403 Client Error: Forbidden for url: https://www.bellaitalia.co.uk/restaurants/london/shaftesbury-avenue,0,,,,,Bella Italia,Q4883362,en:Bella Italia,2024-07-16,,,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-22:00,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,customers,,,,2024-07-16,,no,,,,,,,,wlan,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993516048,Milksha,51.5121475,-0.1320197,way,,https://www.orders.milksha.co.uk/,London,Shaftesbury Avenue,cafe,cafe,,Milksha,[],,,,Order takeaway online from ♥ Best prices ✓ FAST DELIVERY ✓ High quality ingredients ✓ EXCLUSIVE OFFERS.,London,65,W1D 6LH,Shaftesbury Avenue,,,1548833,,,,,,,,https://www.orders.milksha.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993516051,Rodizio Preto,51.5122452,-0.1317403,way,+44 20 7287 5995,https://www.preto.co.uk/,,Shaftesbury Avenue,restaurant,restaurant,brazilian,Rodizio Preto,[],https://www.instagram.com/pretorestaurant/,,https://www.facebook.com/PretoRestaurant/,Preto is a Brazilian steakhouse based in London & beyond. Try our traditional rodizio experience with succulent BBQ meats & gourmet sides!,,69-73,,Shaftesbury Avenue,,,,,,,+44 20 7287 5995,,,,https://www.preto.co.uk/,yes,,,,,,,,,,,2025-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993781418,Little Korea,51.5111938,-0.1316397,way,,,London,Lisle Street,restaurant,restaurant,korean;japanese,Little Korea,,,,,,London,2-3,,Lisle Street,,,412970,00992/0002/1/000,,,,,FSA Food Hygiene Ratings Database,FSA Food Hygiene Ratings Database,,,,,,,,WC2H 7BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993781421,Café TPT,51.5110478,-0.1320565,way,,,London,Wardour Street,restaurant,restaurant,chinese,Café TPT,,,,,,London,21,W1D 6PN,Wardour Street,,,412165,00688/0021/0/000,3,10,,,,FSA Food Hygiene Ratings Database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There is a Chinese name but the calligraphy was too dificult for me. I only got: 大**館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993781427,Mr Wu,51.5113296,-0.13192,way,,,,,restaurant,restaurant,chinese,Mr Wu,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,yes,no,no,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,1,,grey,white,,,,,,,,,,,,,,,,,,,yes,,,,,,
993781431,Wong Kei,51.5114579,-0.1324574,way,,,London,Wardour Street,restaurant,restaurant,,Wong Kei,,,,,,London,41-43,W1D 6PY,Wardour Street,,,412174,,,,,,,,,yes,Q839257,,,,,,en:Wong Kei,,,,,,,,,,,,,,,Wong Kei,旺記,,,,,,,yes,,GB,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,grey,,retail,,,,,,,,,,,,,,,,,,,,,,,,
993781432,Young Cheng,51.5114186,-0.1323314,way,,,London,Wardour Street,restaurant,restaurant,chinese;buffet,Young Cheng,,,,,,London,39,W1D 6PX,Wardour Street,10,5,412173,00688/0039/0/000,,,,,FSA Food Hygiene Ratings Database,FSA Food Hygiene Ratings Database,,,,,,,,,,,,,,,,,only,,,,,,,Young Cheng,陽城小菜馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993781433,Chalida,51.5109702,-0.1320048,way,,,,,restaurant,restaurant,,Chalida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,grey,#a8ecf7,,,,,,,,,,,,,,,,,,,,,,,,,
